Timestamp	Longitude	Latitude	Speed	Operatorname	Operator	CGI	Cellname	Node	CellID	LAC	NetworkTech	NetworkMode	Level	Qual	SNR	CQI	LTERSSI	ARFCN	DL_bitrate	UL_bitrate	PSC	Altitude	Height	Accuracy	Location	State	PINGAVG	PINGMIN	PINGMAX	PINGSTDEV	PINGLOSS	TESTDOWNLINK	TESTUPLINK	TESTDOWNLINKMAX	TESTUPLINKMAX	Test_Status	DataConnection_Type	DataConnection_Info	Layer	Filemark	IMEI	Distance	Bearing	IP	TA	EVENT	EVENTDETAILS	IMSI	MSISDN	SERVINGTIME	CELLHEX	NODEHEX	LACHEX	RAWCELLID	VERSION_NAME	VERSION_CODE	DEVICE	BAND	BANDWIDTH	INFO	SecondCell_NODE	SecondCell_CELLID	SecondCell_RSRP	SecondCell_RSRQ	SecondCell_SNR	CSI_RSRP	CSI_RSRQ	CSI_SNR	NetworkTypeNum	CA	SecondCell_PSC	SecondCell_ARFCN	SecondCell_BAND	Site_BEARING	R1	R2	R3	R4	NTech1	NCellName1	NCellid1	NLAC1	NCell1	NARFCN1	NRxLev1	NQual1	NDistance1	NBearing1	NTech2	NCellName2	NCellid2	NLAC2	NCell2	NARFCN2	NRxLev2	NQual2	NDistance2	NBearing2	NTech3	NCellName3	NCellid3	NLAC3	NCell3	NARFCN3	NRxLev3	NQual3	NDistance3	NBearing3	NTech4	NCellName4	NCellid4	NLAC4	NCell4	NARFCN4	NRxLev4	NQual4	NDistance4	NBearing4	NTech5	NCellName5	NCellid5	NLAC5	NCell5	NARFCN5	NRxLev5	NQual5	NDistance5	NBearing5	NTech6	NCellName6	NCellid6	NLAC6	NCell6	NARFCN6	NRxLev6	NQual6	NDistance6	NBearing6	NTech7	NCellName7	NCellid7	NLAC7	NCell7	NARFCN7	NRxLev7	NQual7	NDistance7	NBearing7	NTech8	NCellName8	NCellid8	NLAC8	NCell8	NARFCN8	NRxLev8	NQual8	NDistance8	NBearing8	NTech9	NCellName9	NCellid9	NLAC9	NCell9	NARFCN9	NRxLev9	NQual9	NDistance9	NBearing9	NTech10	NCellName10	NCellid10	NLAC10	NCell10	NARFCN10	NRxLev10	NQual10	NDistance10	NBearing10	NTech11	NCellName11	NCellid11	NLAC11	NCell11	NARFCN11	NRxLev11	NQual11	NDistance11	NBearing11	NTech12	NCellName12	NCellid12	NLAC12	NCell12	NARFCN12	NRxLev12	NQual12	NDistance12	NBearing12	NTech13	NCellName13	NCellid13	NLAC13	NCell13	NARFCN13	NRxLev13	NQual13	NDistance13	NBearing13	NTech14	NCellName14	NCellid14	NLAC14	NCell14	NARFCN14	NRxLev14	NQual14	NDistance14	NBearing14	NTech15	NCellName15	NCellid15	NLAC15	NCell15	NARFCN15	NRxLev15	NQual15	NDistance15	NBearing15	NTech16	NCellName16	NCellid16	NLAC16	NCell16	NARFCN16	NRxLev16	NQual16	NDistance16	NBearing16	NTech17	NCellName17	NCellid17	NLAC17	NCell17	NARFCN17	NRxLev17	NQual17	NDistance17	NBearing17	NTech18	NCellName18	NCellid18	NLAC18	NCell18	NARFCN18	NRxLev18	NQual18	NDistance18	NBearing18	
2022.07.18_18.36.43	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-6	24.0	15	-69	3350	0	0	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				24	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.44	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-84	-6	29.0	14	-67	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				25	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.45	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-84	-6	29.0	14	-67	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				26	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.47	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-6	26.0	14	-67	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				27	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.48	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-6	26.0	14	-67	3350	19	3	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				28	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.48	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-5	31.0	14	-67	3350	0	0	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				29	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.50	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-5	31.0	14	-67	3350	52	4	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				30	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.51	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-5	29.0	14	-67	3350	0	0	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				31	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.51	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-5	29.0	12	-69	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				32	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.53	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-86	-5	29.0	12	-69	3350	72	8	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				33	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.53	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-86	-5	29.0	14	-67	3350	0	0	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				34	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.55	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-10	11.0	15	-69	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				35	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.55	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-10	11.0	13	-69	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				36	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.57	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-11	10.0	13	-69	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				37	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.57	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-11	10.0	13	-69	3350	19	3	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				38	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.59	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-86	-12	23.0	13	-69	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				39	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.36.59	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-86	-12	23.0	13	-69	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				40	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.00	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-90	-5	29.0	15	-73	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				41	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.01	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-90	-5	29.0	13	-71	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				42	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.03	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-87	-5	23.0	13	-71	3350	19	3	326	181	181	92	N	D											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				43	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.03	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-87	-5	23.0	15	-71	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				44	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.05	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-87	-5	30.0	12	-71	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				45	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.06	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-87	-5	30.0	13	-71	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				46	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.07	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-7	24.0	14	-70	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.78.114.23	9	PERIODIC				47	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.08	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-7	24.0	14	-70	3350	19	2	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				48	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.09	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-11	11.0	11	-68	3350	52	4	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				49	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.10	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-85	-11	11.0	15	-72	3350	0	0	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				50	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.11	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-89	-6	11.0	11	-71	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				51	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.12	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-89	-6	11.0	13	-67	3350	0	3	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				52	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.13	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-89	-6	11.0	13	-67	3350	189	112	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				53	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.14	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-87	-8	21.0	13	-70	3350	0	0	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				54	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.15	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-87	-8	21.0	9	-75	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				55	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.16	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-90	-7	23.0	11	-74	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				56	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.17	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-90	-7	23.0	11	-74	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				57	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.18	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-91	-6	25.0	11	-74	3350	30	6	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				58	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.19	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-91	-6	25.0	11	-74	3350	23	9	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				59	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.20	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-90	-6	23.0	11	-74	3350	8	1	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				60	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.21	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-90	-6	23.0	12	-	3350	25	11	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				61	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.22	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-92	-6	20.0	12	-	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				62	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.23	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-92	-6	20.0	12	-76	3350	19	2	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				63	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.24	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-92	-7	22.0	13	-74	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				64	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.25	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-92	-7	22.0	13	-	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				65	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.26	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-89	-5	20.0	11	-72	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				66	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.27	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-89	-5	20.0	11	-72	3350	0	1	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				67	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.28	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-5	21.0	11	-72	3350	18	2	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				68	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.29	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-5	21.0	11	-72	3350	52	4	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				69	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.30	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-6	23.0	14	-70	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				70	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.31	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-6	23.0	14	-70	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				71	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.32	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-6	10.0	14	-70	3350	53	6	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				72	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.33	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-6	10.0	14	-70	3350	18	1	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				73	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.34	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-6	11.0	9	-72	3350	0	0	326	181	181	92	N	I											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				74	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.35	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-88	-6	11.0	8	-75	3350	3	22	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				75	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.36	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-90	-6	10.0	11	-	3350	224	31	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				76	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
2022.07.18_18.37.37	7.077365	43.618792	0	Free	20815	208150062100063		410578	63	621	4G	LTE	-90	-6	10.0	11	-	3350	1195	226	326	181	181	92	N	D											M	13	1			-1	1000	10.215.173.1	9	PERIODIC				77	3F	643D2	26D	105108031	25.8	499	samsung:SM-G950F:PPR1.180610.011	L7											13	false				1000					
